upacc,id,entry,name,mass,sasa,fPos,fNeg,net,ncd,fFatty
A0A2N3PU52,A0A2N3PU52,A0A2N3PU52_9PROT,Cytochrome c1,28049.0,11125.517946864795,0.1067193675889328,0.11067193675889328,-1,-8.988345574345176e-05,0.233201581027668
A0A3N1NTQ8,A0A3N1NTQ8,A0A3N1NTQ8_9GAMM,Cytochrome b,84054.0,24789.523047910854,0.07248322147651007,0.0912751677852349,-14,-0.000564754714035527,0.338255033557047
A0A3N1NZN8,A0A3N1NZN8,A0A3N1NZN8_9GAMM,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),42907.0,15173.511535413769,0.07874015748031496,0.14435695538057744,-25,-0.0016476080663102926,0.2755905511811024
A0A2V1IYA5,A0A2V1IYA5,A0A2V1IYA5_9BACT,S9 family peptidase,82786.0,24515.97025908585,0.10576923076923077,0.11401098901098901,-6,-0.00024473842709840714,0.21428571428571427
A0A225E4E9,A0A225E4E9,A0A225E4E9_9BACT,Dipeptidyl peptidase IV,83397.0,24647.924901332775,0.12283044058744993,0.12149532710280374,1,4.057136671760662e-05,0.22963951935914553
A0A1S9PIQ6,A0A1S9PIQ6,A0A1S9PIQ6_9SPHI,Peptidase S9,82635.0,24483.319069917205,0.10825439783491204,0.10013531799729364,6,0.0002450648126124466,0.20568335588633288
A6EN34,A6EN34,A6EN34_9BACT,Dipeptidyl aminopeptidase IV,82135.0,24375.08732928326,0.11141678129298486,0.12929848693259974,-13,-0.0005333314225456053,0.24346629986244842
S6ABS2,S6ABS2,S6ABS2_PSERE,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),40839.0,14636.100127709758,0.08991825613079019,0.11989100817438691,-11,-0.000751566326003351,0.2724795640326976
S6AMN6,S6AMN6,S6AMN6_PSERE,Ubiquinol--cytochrome c reductase cytochrome c1 subunit (EC 1.10.2.2),29095.0,11426.887544327188,0.11538461538461539,0.10384615384615385,3,0.00026253868241569707,0.2923076923076923
A0A1R3STH0,A0A1R3STH0,A0A1R3STH0_9BACT,Dipeptidyl aminopeptidase IV,81550.0,24248.230079106044,0.11549295774647887,0.12112676056338029,-4,-0.00016496049348552978,0.23943661971830985
A0A6F8PTG2,A0A6F8PTG2,A0A6F8PTG2_9GAMM,Cytochrome c,24982.0,10223.70732464526,0.1095890410958904,0.1232876712328767,-3,-0.00029343563002514776,0.2648401826484018
L1N7J8,L1N7J8,L1N7J8_9BACT,"Peptidase, S9A/B/C family, catalytic domain protein",81306.0,24195.246123973055,0.10941828254847645,0.11634349030470914,-5,-0.00020665216523860512,0.23545706371191136
A0A1R1DD87,A0A1R1DD87,A0A1R1DD87_9BACL,Non-specific serine/threonine protein kinase (EC 2.7.11.1),79143.0,23723.6594278014,0.10451977401129943,0.15677966101694915,-37,-0.001559624480051347,0.2669491525423729
A0A1R1CSQ9,A0A1R1CSQ9,A0A1R1CSQ9_9BACL,SLH domain-containing protein,58742.0,19084.16318993368,0.07749077490774908,0.15129151291512916,-40,-0.0020959787234002903,0.26752767527675275
A0A368MD66,A0A368MD66,A0A368MD66_9FLAO,S9 family peptidase,85681.0,25138.899043375575,0.10901749663526245,0.13458950201884254,-19,-0.000755800799677691,0.24226110363391656
A0A2W4B0G4,A0A2W4B0G4,A0A2W4B0G4_9HYPH,Cytochrome c1,31642.0,12148.795329699602,0.08421052631578947,0.11228070175438597,-8,-0.0006585015042967073,0.22456140350877193
R6PN93,R6PN93,R6PN93_9BACT,Dipeptidyl-peptidase IV,82830.0,24525.481486548055,0.11659807956104253,0.12071330589849108,-3,-0.00012232175754206765,0.23593964334705075
A0A5B0E2W7,A0A5B0E2W7,A0A5B0E2W7_9HYPH,Cytochrome c1,33474.0,12658.350187476633,0.07096774193548387,0.11290322580645161,-13,-0.0010269900743353879,0.22258064516129034
Q1MXT4,Q1MXT4,Q1MXT4_9GAMM,Cytochrome c1,25852.0,10482.413249411286,0.11160714285714286,0.15625,-10,-0.0009539787987810556,0.2857142857142857
Q1N2M3,Q1N2M3,Q1N2M3_9GAMM,Cytochrome c oxidase subunit 2 (EC 7.1.1.9),45031.0,15718.243456600721,0.09181141439205956,0.12406947890818859,-13,-0.0008270644258624699,0.27791563275434245
A0A2S6BEU5,A0A2S6BEU5,A0A2S6BEU5_9HYPH,Cytochrome c1 family protein,31744.0,12177.371468122325,0.07876712328767123,0.1232876712328767,-13,-0.0010675538669433823,0.22602739726027396
A0A2S6BK37,A0A2S6BK37,A0A2S6BK37_9HYPH,Cytochrome c domain-containing protein,16184.0,7446.860774018273,0.10666666666666667,0.11333333333333333,-1,-0.00013428477184492964,0.24
N6XEX1,N6XEX1,N6XEX1_9RHOO,Cytochrome C1,27779.0,11047.237049727179,0.11155378486055777,0.09163346613545817,5,0.00045260185668990235,0.27091633466135456
A0A6F9Z910,A0A6F9Z910,A0A6F9Z910_9BACT,Dipeptidyl aminopeptidase 4 (EC 3.4.14.5),84780.0,24945.645157988845,0.11528150134048257,0.10857908847184987,5,0.0002004357862197342,0.23056300268096513
A0A6F9ZEG2,A0A6F9ZEG2,A0A6F9ZEG2_9BACT,Prolyl tripeptidyl peptidase (EC 3.4.14.12),83467.0,24663.02575980331,0.11596180081855388,0.1145975443383356,1,4.054652538334677e-05,0.24147339699863574
A0A081PHR6,A0A081PHR6,A0A081PHR6_9SPHI,Peptidase S9,82037.0,24353.853083549857,0.10497237569060773,0.10497237569060773,0,0.0,0.23066298342541436
A0A5B0GSH3,A0A5B0GSH3,A0A5B0GSH3_9BURK,Cytochrome c1,28326.0,11205.617207421314,0.09561752988047809,0.099601593625498,-1,-8.92409566996198e-05,0.24701195219123506
A0A5B0H160,A0A5B0H160,A0A5B0H160_9BURK,Cytochrome c,46724.0,16147.480196589568,0.08333333333333333,0.08796296296296297,-2,-0.00012385833428192781,0.2152777777777778
A8TWZ7,A8TWZ7,A8TWZ7_9PROT,"Cytochrome c1, heme protein",27351.0,10922.724818564855,0.09055118110236221,0.10236220472440945,-3,-0.00027465674086204545,0.24803149606299213
A0A1H5UNZ3,A0A1H5UNZ3,A0A1H5UNZ3_9RHOB,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,28630.0,11293.280976509765,0.08778625954198473,0.1297709923664122,-11,-0.0009740304897115556,0.22519083969465647
A0A1H5UGG8,A0A1H5UGG8,A0A1H5UGG8_9RHOB,"Cytochrome C oxidase, cbb3-type, subunit III",17074.0,7743.642624716867,0.10828025477707007,0.10828025477707007,0,0.0,0.1592356687898089
A0A365TXV6,A0A365TXV6,A0A365TXV6_9RHOB,Cytochrome c,17671.0,7940.377902384717,0.07272727272727272,0.11515151515151516,-7,-0.0008815701325622933,0.1696969696969697
A0A365TYA9,A0A365TYA9,A0A365TYA9_9RHOB,Cytochrome c,14955.0,7029.665080989065,0.09285714285714286,0.12142857142857143,-4,-0.0005690171514454576,0.22142857142857142
A0A3Q9I853,A0A3Q9I853,A0A3Q9I853_9BACL,Non-specific serine/threonine protein kinase (EC 2.7.11.1),79047.0,23702.64902330783,0.11404728789986092,0.13908205841446453,-18,-0.000759408789384673,0.23922114047287898
A0A4R6FGZ2,A0A4R6FGZ2,A0A4R6FGZ2_9SPHN,Dipeptidyl-peptidase-4,84241.0,24829.77101210607,0.10700132100396301,0.1083223249669749,-1,-4.02742336815123e-05,0.2166446499339498
A0A4R6FRZ7,A0A4R6FRZ7,A0A4R6FRZ7_9SPHN,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,32048.0,12262.392970852734,0.08620689655172414,0.1,-4,-0.00032620060452375453,0.25517241379310346
A0A1R3VS19,A0A1R3VS19,A0A1R3VS19_9GAMM,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,27490.0,10963.219503046097,0.0778688524590164,0.12295081967213115,-11,-0.0010033548992559788,0.29508196721311475
A0A1G6T1F5,A0A1G6T1F5,A0A1G6T1F5_9BACT,Dipeptidyl-peptidase-4,83141.0,24592.669730078997,0.1133879781420765,0.11475409836065574,-1,-4.066252305974378e-05,0.24180327868852458
A0A1G6QYM6,A0A1G6QYM6,A0A1G6QYM6_9BACT,Uncharacterized protein,31381.0,12075.560497323977,0.12544802867383512,0.11827956989247312,2,0.00016562378205493757,0.3118279569892473
A0A7Z0VKN0,A0A7Z0VKN0,A0A7Z0VKN0_9GAMM,Cytochrome c1,27778.0,11046.946739700232,0.1016260162601626,0.13821138211382114,-9,-0.0008147047516447267,0.2926829268292683
A0A166TUT5,A0A166TUT5,A0A166TUT5_9RHOB,Cytochrome C,28937.0,11381.555161882447,0.06844106463878327,0.1634980988593156,-25,-0.0021965363822798655,0.22813688212927757
A0A166TM79,A0A166TM79,A0A166TM79_9RHOB,Cytochrome C,17094.0,7750.263177186296,0.06790123456790123,0.14814814814814814,-13,-0.0016773623943851157,0.19135802469135801
A0A2Z4UKZ8,A0A2Z4UKZ8,A0A2Z4UKZ8_9HYPH,Cytochrome b/c1,30732.0,11892.737999395875,0.08602150537634409,0.13978494623655913,-15,-0.0012612738967899542,0.22939068100358423
A0A558R6N9,A0A558R6N9,A0A558R6N9_9SPHN,Cytochrome c1,30955.0,11955.673314410207,0.0880281690140845,0.09154929577464789,-1,-8.364229882349638e-05,0.24647887323943662
A0A1H9CV43,A0A1H9CV43,A0A1H9CV43_9GAMM,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,28064.0,11129.8609048449,0.09126984126984126,0.09126984126984126,0,0.0,0.23015873015873015
A0A1H9KDJ3,A0A1H9KDJ3,A0A1H9KDJ3_9GAMM,"Cytochrome c, mono-and diheme variants",45955.0,15953.04065188207,0.1076555023923445,0.09090909090909091,7,0.00043878782438720677,0.20574162679425836
A0A327RE05,A0A327RE05,A0A327RE05_9FLAO,Dipeptidyl-peptidase-4,84088.0,24796.842656364515,0.11538461538461539,0.13598901098901098,-15,-0.0006049157228551436,0.23626373626373626
A0A5B2Z9W5,A0A5B2Z9W5,A0A5B2Z9W5_9GAMM,Cytochrome c1,26898.0,10790.365149654093,0.09836065573770492,0.10655737704918032,-2,-0.0001853505393248081,0.2786885245901639
A0A220VCI3,A0A220VCI3,A0A220VCI3_9GAMM,Cytochrome c1,28066.0,11130.439918548955,0.11934156378600823,0.11934156378600823,0,0.0,0.30864197530864196
A0A0B1ZP06,A0A0B1ZP06,A0A0B1ZP06_9SPHN,Cytochrome C,30493.0,11825.150089995679,0.08273381294964029,0.09712230215827339,-4,-0.00033826209135257257,0.24820143884892087
A0A3S0QAP5,A0A3S0QAP5,A0A3S0QAP5_9BURK,Cytochrome c1,28790.0,11339.318782983426,0.10077519379844961,0.09302325581395349,2,0.00017637743838733413,0.24031007751937986
A0A2U2CAG8,A0A2U2CAG8,A0A2U2CAG8_9RHOB,Cytochrome c1,28653.0,11299.90317806131,0.07894736842105263,0.12781954887218044,-13,-0.001150452335311989,0.22556390977443608
A0A2U2CDH0,A0A2U2CDH0,A0A2U2CDH0_9RHOB,Cytochrome C,17503.0,7885.199200227657,0.07975460122699386,0.10429447852760736,-4,-0.0005072795117065038,0.19631901840490798
A0A1U9JNN3,A0A1U9JNN3,A0A1U9JNN3_9NEIS,Cytochrome c1,28876.0,11364.035549858116,0.13095238095238096,0.12698412698412698,1,8.799690881048725e-05,0.25
A0A0B0H4I6,A0A0B0H4I6,A0A0B0H4I6_SOVGS,"Quinol:cytochrome-c oxidoreductase bc1, subunit A (EC 1.10.2.2)",27618.0,11000.4607021878,0.0975609756097561,0.12195121951219512,-6,-0.0005454317016747039,0.23983739837398374
A0A6B3H167,A0A6B3H167,A0A6B3H167_9ACTN,MMPL family transporter (Fragment),9985.0,5234.37267290414,0.0851063829787234,0.06382978723404255,2,0.0003820897221080665,0.3829787234042553
A0A1H5JXX4,A0A1H5JXX4,A0A1H5JXX4_9FLAO,Dipeptidyl-peptidase-4,86506.0,25315.371092953927,0.10119840213049268,0.13981358189081225,-29,-0.0011455490774169067,0.2583222370173103
A0A1H5HC94,A0A1H5HC94,A0A1H5HC94_9FLAO,Copper-containing nitrite reductase (EC 1.7.2.1),52013.0,17462.331928524163,0.08488612836438923,0.13250517598343686,-23,-0.0013171207656653367,0.2525879917184265
A0A451FSW4,A0A451FSW4,A0A451FSW4_9BURK,Cytochrome c1,31540.0,12120.194308811118,0.10638297872340426,0.10638297872340426,0,0.0,0.25177304964539005
A0A410GFM3,A0A410GFM3,A0A410GFM3_9BURK,Cytochrome c domain-containing protein,14255.0,6787.918531092869,0.07518796992481203,0.09774436090225563,-3,-0.00044196169801657796,0.23308270676691728
A0A410GA86,A0A410GA86,A0A410GA86_9BURK,Cytochrome C oxidase Cbb3,17439.0,7864.141173594728,0.10559006211180125,0.09316770186335403,2,0.00025431893398803173,0.2236024844720497
A0A410GA76,A0A410GA76,A0A410GA76_9BURK,Cytochrome C oxidase Cbb3,17214.0,7789.942687120917,0.10191082802547771,0.07006369426751592,5,0.0006418532460150805,0.19745222929936307
A0A225NAA2,A0A225NAA2,A0A225NAA2_9RHOB,Cytochrome C,31284.0,12048.30108177006,0.06206896551724138,0.1206896551724138,-17,-0.0014109873155246937,0.23103448275862068
A0A1A7KHN2,A0A1A7KHN2,A0A1A7KHN2_9FLAO,Cytochrome c6,50836.0,17172.979453119813,0.12168141592920353,0.11504424778761062,3,0.00017469304078477718,0.21902654867256638
A0A7W7QG76,A0A7W7QG76,A0A7W7QG76_9ACTN,Uncharacterized protein,43333.0,15283.338846591843,0.059665871121718374,0.03579952267303103,10,0.000654307288503911,0.3556085918854415
A1SA15,A1SA15,A1SA15_SHEAM,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,25781.0,10461.389531677863,0.10775862068965517,0.11637931034482758,-2,-0.00019117919220423363,0.2974137931034483
A0A0J8VMB5,A0A0J8VMB5,A0A0J8VMB5_9ENTR,Alcohol dehydrogenase,44386.0,15553.571711138582,0.09876543209876543,0.11358024691358025,-6,-0.00038576348323280253,0.20493827160493827
A0A2U2CXU9,A0A2U2CXU9,A0A2U2CXU9_9RHOB,Cytochrome c1,30707.0,11885.674797769292,0.08896797153024912,0.13523131672597866,-13,-0.0010937536337810492,0.23843416370106763
A0A1V2EYZ7,A0A1V2EYZ7,A0A1V2EYZ7_9SPHN,Cytochrome c1,30696.0,11882.566497221233,0.08571428571428572,0.09285714285714286,-2,-0.00016831380665681146,0.24285714285714285
A0A1W6MKP9,A0A1W6MKP9,A0A1W6MKP9_9FLAO,S9 family peptidase,82189.0,24386.78490867483,0.1087866108786611,0.13249651324965134,-17,-0.0006970988616852395,0.2301255230125523
A0A4P8RC03,A0A4P8RC03,A0A4P8RC03_9BACT,S9 family peptidase,84111.0,24801.79370308239,0.12059620596205962,0.11246612466124661,6,0.00024191798673231908,0.22764227642276422
A0A4P8RRD4,A0A4P8RRD4,A0A4P8RRD4_9BACT,S9 family peptidase,84351.0,24853.43501578643,0.11140939597315436,0.1087248322147651,2,8.047177377009006e-05,0.23355704697986576
A0A4P8REP0,A0A4P8REP0,A0A4P8REP0_9BACT,Cytochrome c,14505.0,6874.616793699286,0.09701492537313433,0.09701492537313433,0,0.0,0.208955223880597
A0A6N6VGT2,A0A6N6VGT2,A0A6N6VGT2_9HYPH,Cytochrome c1,29347.0,11499.052565235517,0.09090909090909091,0.10545454545454545,-4,-0.000347854745189442,0.2109090909090909
A0A0B8T125,A0A0B8T125,A0A0B8T125_9SPHI,Dipeptidyl-peptidase IV,82763.0,24510.99793790903,0.12125340599455041,0.11307901907356949,6,0.00024478807493677447,0.22752043596730245
A0A243WB33,A0A243WB33,A0A243WB33_9BACT,S9 family peptidase,80909.0,24108.946760811585,0.11756569847856155,0.10926694329183956,6,0.00024887026627612083,0.22544951590594745
A0A243WAJ8,A0A243WAJ8,A0A243WAJ8_9BACT,Cytochrome C,15766.0,7305.959504596267,0.12244897959183673,0.07482993197278912,7,0.0009581219271193901,0.25170068027210885
A0A2P6C537,A0A2P6C537,A0A2P6C537_9BACT,Peptidase S9,88244.0,25685.66033597365,0.09511568123393316,0.13881748071979436,-34,-0.0013236957724766698,0.20822622107969152
A0A2P6C4B2,A0A2P6C4B2,A0A2P6C4B2_9BACT,Cytochrome c domain-containing protein,34249.0,12871.628988475797,0.12337662337662338,0.11688311688311688,2,0.00015538048849843609,0.1331168831168831
W0RLW3,W0RLW3,W0RLW3_9BACT,Peptidase S9B dipeptidylpeptidase IV domain protein,84976.0,24987.731853397072,0.11369509043927649,0.10981912144702842,3,0.00012005891601530657,0.24289405684754523
W0RDB8,W0RDB8,W0RDB8_9BACT,Peptidase S9B dipeptidylpeptidase IV domain protein,84344.0,24851.92937298673,0.10661268556005399,0.10796221322537113,-1,-4.023832455789001e-05,0.22941970310391363
A0A2S0P9Z3,A0A2S0P9Z3,A0A2S0P9Z3_9NEIS,Cytochrome c1,28837.0,11352.82924994589,0.1225296442687747,0.11857707509881422,1,8.808376995582545e-05,0.2450592885375494
A0A150XRQ9,A0A150XRQ9,A0A150XRQ9_ROSEK,Cytochrome c domain-containing protein,15018.0,7051.27061524075,0.145985401459854,0.10948905109489052,5,0.0007090920591237706,0.24817518248175183
A0A5N1IP87,A0A5N1IP87,A0A5N1IP87_9BACT,S9 family peptidase,84167.0,24813.84689733665,0.1251700680272109,0.11836734693877551,5,0.00020150039696330464,0.24217687074829933
A0A1H7GL16,A0A1H7GL16,A0A1H7GL16_9RHOB,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,28652.0,11299.615286106338,0.08646616541353383,0.12030075187969924,-9,-0.0007964872937812427,0.2593984962406015
A0A1H7HE90,A0A1H7HE90,A0A1H7HE90_9RHOB,Cytochrome c,16659.0,7605.788894926583,0.062111801242236024,0.10559006211180125,-7,-0.000920351602799458,0.20496894409937888
X7EGK8,X7EGK8,X7EGK8_9RHOB,Cytochrome C,28519.0,11261.301433802126,0.08045977011494253,0.13026819923371646,-13,-0.0011543958818986024,0.21839080459770116
X7EAK6,X7EAK6,X7EAK6_9RHOB,FtsX domain-containing protein,41955.0,14927.004681201843,0.09043927648578812,0.11627906976744186,-10,-0.0006699267678661205,0.3049095607235142
A0A1W2FK27,A0A1W2FK27,A0A1W2FK27_KIBAR,Methylase of polypeptide chain release factors,37566.0,13770.219593391508,0.14201183431952663,0.11834319526627218,8,0.0005809638652269056,0.257396449704142
A0A2N1G640,A0A2N1G640,A0A2N1G640_9FLAO,S9 family peptidase,82391.0,24430.524136285774,0.10664819944598337,0.11357340720221606,-5,-0.00020466200283331953,0.2409972299168975
A0A0M4MY11,A0A0M4MY11,A0A0M4MY11_9SPHN,"Ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit",31009.0,11970.894820888554,0.08391608391608392,0.0979020979020979,-4,-0.0003341437762046175,0.2517482517482518
A0A6J5JZL2,A0A6J5JZL2,A0A6J5JZL2_9GAMM,Uncharacterized protein,26293.0,10612.65026981319,0.1336206896551724,0.125,2,0.00018845433978813335,0.3017241379310345
A0A1A8T7V3,A0A1A8T7V3,A0A1A8T7V3_9GAMM,Cytochrome c1,29042.0,11411.688538135404,0.08076923076923077,0.1346153846153846,-14,-0.0012268123120618842,0.26153846153846155
A0A1T5MMQ0,A0A1T5MMQ0,A0A1T5MMQ0_9CLOT,"Predicted DNA-binding protein, MmcQ/YjbR family",14302.0,6804.248939139502,0.1322314049586777,0.15702479338842976,-3,-0.0004409009762625461,0.2396694214876033
A0A1H2HCV4,A0A1H2HCV4,A0A1H2HCV4_9HYPH,Ubiquinol-cytochrome c reductase cytochrome b/c1 subunit,30750.0,11897.822543973341,0.07857142857142857,0.12142857142857143,-12,-0.00100858791225445,0.2392857142857143
A0A1H2IWP3,A0A1H2IWP3,A0A1H2IWP3_9HYPH,"TRAP transporter, DctM subunit",53785.0,17894.64988613263,0.048355899419729204,0.04448742746615087,2,0.00011176524898371385,0.4119922630560928
A0A495IY44,A0A495IY44,A0A495IY44_9SPHI,Dipeptidyl-peptidase-4,81312.0,24196.54952252043,0.11019283746556474,0.10743801652892562,2,8.265641339227075e-05,0.2327823691460055
A0A495J414,A0A495J414,A0A495J414_9SPHI,Mono/diheme cytochrome c family protein,15851.0,7334.692574902017,0.1232876712328767,0.0547945205479452,10,0.0013633836589440952,0.2671232876712329
A0A1C6NA75,A0A1C6NA75,A0A1C6NA75_9ACTN,DUF4396 domain-containing protein,15545.0,7231.056912838575,0.06,0.05333333333333334,1,0.00013829237026533742,0.29333333333333333
A0A1T5I778,A0A1T5I778,A0A1T5I778_9MICO,Cysteine desulfurase (EC 2.8.1.7),42367.0,15033.869628098884,0.08980582524271845,0.11650485436893204,-11,-0.000731681215290079,0.24514563106796117
A0A154R125,A0A154R125,A0A154R125_9GAMM,Alcohol dehydrogenase,45881.0,15934.28380879759,0.08857808857808858,0.0979020979020979,-4,-0.000251031050281126,0.20046620046620048
A0A1H8QYQ3,A0A1H8QYQ3,A0A1H8QYQ3_9RHOB,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,28593.0,11282.624854737129,0.07984790874524715,0.13688212927756654,-15,-0.0013294778646922832,0.2509505703422053
A0A1H8W0Y3,A0A1H8W0Y3,A0A1H8W0Y3_9RHOB,"Cytochrome C oxidase, cbb3-type, subunit III",18155.0,8098.5601905464455,0.07058823529411765,0.12941176470588237,-10,-0.00123478738994533,0.20588235294117646
A0A1H8L969,A0A1H8L969,A0A1H8L969_9RHOB,"Cytochrome c, mono-and diheme variants",15716.0,7289.038164651326,0.07534246575342465,0.13013698630136986,-8,-0.0010975384981240092,0.21232876712328766
A0A3G3GMU5,A0A3G3GMU5,A0A3G3GMU5_9BACT,S9 family peptidase,83073.0,24577.98485782184,0.1273972602739726,0.11506849315068493,9,0.0003661813632021906,0.20684931506849316
A0A3G3GYD0,A0A3G3GYD0,A0A3G3GYD0_9BACT,S9 family peptidase,84593.0,24905.46651944155,0.10918774966711052,0.09986684420772303,7,0.0002810627937660073,0.23302263648468707
A0A3G3GWI8,A0A3G3GWI8,A0A3G3GWI8_9BACT,Dehydrogenase,117317.0,31620.8865536914,0.1188212927756654,0.1188212927756654,0,0.0,0.23669201520912547
A0A1J0WCM5,A0A1J0WCM5,A0A1J0WCM5_9RHOB,Cytochrome c1,28785.0,11337.881148943501,0.08396946564885496,0.14885496183206107,-17,-0.0014993983246670488,0.25572519083969464
A0A1J0WK96,A0A1J0WK96,A0A1J0WK96_9RHOB,Cytochrome C,15204.0,7114.916177634322,0.07042253521126761,0.1267605633802817,-8,-0.0011243983485213686,0.20422535211267606
A0A4V4U8B4,A0A4V4U8B4,A0A4V4U8B4_9SPHN,Cytochrome c1,30817.0,11916.741291548666,0.0673758865248227,0.11702127659574468,-14,-0.0011748178178483054,0.24468085106382978
A0A0X3TQY0,A0A0X3TQY0,A0A0X3TQY0_9RHOB,Cytochrome C,28353.0,11213.413377227344,0.07224334600760456,0.12167300380228137,-13,-0.0011593258504498665,0.23954372623574144
A0A0X3UBK2,A0A0X3UBK2,A0A0X3UBK2_9RHOB,Cytochrome C,16917.0,7691.59829421881,0.11392405063291139,0.12658227848101267,-2,-0.0002600239798668695,0.16455696202531644
A0A2U1CK28,A0A2U1CK28,A0A2U1CK28_9BURK,Mono/diheme cytochrome c family protein,46349.0,16052.771300051962,0.08899297423887588,0.12177985948477751,-14,-0.000872123556631912,0.19437939110070257
A0A2U1CNV7,A0A2U1CNV7,A0A2U1CNV7_9BURK,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,31350.0,12066.851202118542,0.09608540925266904,0.07829181494661921,5,0.00041435830410523045,0.2491103202846975
A0A495KJH7,A0A495KJH7,A0A495KJH7_9FLAO,Dipeptidyl-peptidase-4,82366.0,24425.112436809242,0.11634349030470914,0.11634349030470914,0,0.0,0.2548476454293629
A0A4R6B5R4,A0A4R6B5R4,A0A4R6B5R4_9RHOB,Cytochrome c1,28410.0,11229.86537898316,0.07662835249042145,0.13026819923371646,-14,-0.0012466756748661639,0.23371647509578544
A0A4R6AN54,A0A4R6AN54,A0A4R6AN54_9RHOB,Cytochrome c,16632.0,7596.788179273094,0.03870967741935484,0.13548387096774195,-15,-0.0019745186578882983,0.1870967741935484
A0A4R6ATG7,A0A4R6ATG7,A0A4R6ATG7_9RHOB,Cytochrome c,13188.0,6413.146701031369,0.05,0.15,-12,-0.0018711563230060131,0.18333333333333332
G5GA54,G5GA54,G5GA54_9BACT,Uncharacterized protein,83532.0,24677.044924044847,0.1133879781420765,0.10792349726775956,4,0.00016209396272170643,0.22814207650273224
A0A1R3TAQ6,A0A1R3TAQ6,A0A1R3TAQ6_9HYPH,Cytochrome b/c1 (Cytochrome c1),32191.0,12302.311267431558,0.09152542372881356,0.11864406779661017,-8,-0.0006502843104920249,0.2305084745762712
A0A2N7TKN2,A0A2N7TKN2,A0A2N7TKN2_9GAMM,Cytochrome c1,28662.0,11302.494083593529,0.07058823529411765,0.13725490196078433,-17,-0.0015040928023733148,0.27058823529411763
A0A0X8GQ78,A0A0X8GQ78,A0A0X8GQ78_9BURK,Cytochrome C,28206.0,11170.943251584049,0.10887096774193548,0.11290322580645161,-1,-8.951795542047886e-05,0.2701612903225806
A0A3B0M5K9,A0A3B0M5K9,A0A3B0M5K9_9RHOB,Cytochrome c1,28871.0,11362.599073219139,0.08396946564885496,0.13740458015267176,-14,-0.0012321124691442324,0.22519083969465647
A0A3B0MA82,A0A3B0MA82,A0A3B0MA82_9RHOB,Cytochrome c6,18246.0,8128.173194246038,0.08235294117647059,0.12352941176470589,-7,-0.0008612021216471278,0.18235294117647058
A0A0F5Q8Y1,A0A0F5Q8Y1,A0A0F5Q8Y1_9HYPH,Cytochrome C,31555.0,12124.40190578213,0.07931034482758621,0.12758620689655173,-14,-0.0011546961333674857,0.2206896551724138
A0A0F5Q450,A0A0F5Q450,A0A0F5Q450_9HYPH,Cytochrome c domain-containing protein,13521.0,6530.959382444392,0.046153846153846156,0.1076923076923077,-8,-0.0012249348880509772,0.19230769230769232
A0A519PB71,A0A519PB71,A0A519PB71_9BURK,Cytochrome c1,28711.0,11316.596273717267,0.11328125,0.10546875,2,0.0001767315853305635,0.2421875
A0A519PH80,A0A519PH80,A0A519PH80_9BURK,C-type cytochrome,47989.0,16465.464638455094,0.09839816933638444,0.08924485125858124,4,0.00024293271327782635,0.21739130434782608
M5UDZ7,M5UDZ7,M5UDZ7_9BACT,Peptidase S9B dipeptidylpeptidase IV domain protein,92126.0,26505.717592241617,0.09420289855072464,0.1292270531400966,-29,-0.0010941035608290218,0.23550724637681159
M5U7V1,M5U7V1,M5U7V1_9BACT,Membrane-bound dehydrogenase domain-containing protein,129600.0,34004.95469533785,0.09923011120615911,0.1360136869118905,-43,-0.0012645216082553812,0.24037639007698888
A0A4R3LNX7,A0A4R3LNX7,A0A4R3LNX7_9BURK,Ubiquinol-cytochrome c reductase cytochrome c1 subunit,30891.0,11937.623723107332,0.10909090909090909,0.10181818181818182,2,0.0001675375306166381,0.23272727272727273
A0A4R3M1Q8,A0A4R3M1Q8,A0A4R3M1Q8_9BURK,Cbb3-type cytochrome c oxidase subunit III,17344.0,7832.844642797722,0.09316770186335403,0.08074534161490683,2,0.00025533507827695705,0.22981366459627328
A0A088F2V5,A0A088F2V5,A0A088F2V5_9SPHI,Peptidase S9,82998.0,24561.784543136324,0.11357340720221606,0.1038781163434903,7,0.0002849955787091259,0.23407202216066483
A0A088F0R4,A0A088F0R4,A0A088F0R4_9SPHI,Dehydrogenase,119125.0,31975.892589745083,0.12015137180700095,0.12677388836329234,-7,-0.000218914920994104,0.2403027436140019
Q1NGI3,Q1NGI3,Q1NGI3_SPHSS,Cytochrome c1,31114.0,12000.47172578814,0.09929078014184398,0.09574468085106383,1,8.333005758857569e-05,0.24468085106382978
